category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,KTZ Series,Three Phase Portables KTZ Series,Construction Pumps Capable Of Converting From High Head To High Volume In 2 Hp - 15 Hp Designs.,E:\IMAGES\ITEMS\product\K\T\Three-Phase-Portables-KTZ.png,"Tsurumi (America), Inc.",Construction Pumps Capable Of Converting From High Head To High Volume In 2 Hp - 15 Hp Designs.,"Discharge sizes from 2-6 inches and horsepower range from 2-15 hp. Utilizes 2-pole, 3600 rpm motors to achieve higher heads. High pressure rated mechanical seals are isolated to provide superior motor protection. Rugged cast iron construction. Pressure relief ports and exclusive oil lifter extend mechanical seal life, eliminating premature wear and failure in high head operations. Internal thermal motor protection. Anti-wicking cable entrance.","KTZ Series Ktz Pumps Are Designed To Withstand The Most Demanding Conditions, Including Those Found In The Highly Abrasive Waters Of Construction, Aggregate, And Mining Dewatering. Versatility Is Increased As Each Pump Model Has The Capability Of Easily Converting Between High Head And High Volume Performance With A Simple Change Of The Impeller And Wear Plate.  Technical Info : ModelDischarge Bore (in.)Motor Output (HP)Shipping Weight (lbs.)Cable Length (ft.)Diameter (in.)Height (in.) KTZ21.5-602264509 1/421 9/16 KTZ22.2-602370509 1/422 3/8 KTZ23.7-60251215011 1/824 5/8 KTZ32.2-603370509 1/422 3/8 KTZ33.7-60351215011 1/824 5/8 KTZ35.5-6037.51455012 1/1625 11/16 KTZ411-604152865014 11/1628 11/16 KTZ43.7-60451215011 1/824 5/8 KTZ45.5-6047.51455012 1/1625 11/16 KTZ47.5-60410205501326 KTZ611-604/6152865014 11/1628 11/16",,Three Phase Portables KTZ Series,Three Phase Portables KTZ Series
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LH/LHW Series,Three Phase Portables LH/LHW Series,Rental And Supply Companies Preferred Choice For Contractor Ready Slimline Pumps.,E:\IMAGES\ITEMS\product\L\H\Three-Phase-Portables-LHLHW.png,"Tsurumi (America), Inc.",Rental And Supply Companies Preferred Choice For Contractor Ready Slimline Pumps.,Discharge Sizes From 2-4 Inches And Horsepower Range From 4-40 Hp Replaceable And Adjustable High Chrome Wear Rings Provide Increased Wear Resistance. Built In Thermal And Amperage Protectors Prevent Motor Failure In Run-Dry Or Surge Conditions. High Pressure Dual Silicon Carbide Mechanical Seals Operate In A Separate Oil Chamber And Are Capable Of Withstanding Operating Depths Of 328 Feet. Seal Pressure Relief Ports Provide A Flow Path Above The Pump Casing And Allow Water Release From The Pump And Away From The Shaft. This Protects The Mechanical Seals From Excessive Pumping Pressure Or Water Hammer In High Head Pumping Applications. Anti-Wicking Cable Entrance And Tsurumi'S Exclusive Oil Lifter For Added Protection.,LH/LHW Series Rental And Supply Companies Preferred Choice For Contractor Ready Slimline Pumps.  Technical Info : ModelDischarge Bore (in.)Motor Output (HP)Shipping Weight (lbs.)Cable Length (ft.)Voltage (V)Weight (lbs.)Diameter (in.)Height (in.) LH23.0W24Consult Factory50208-230/460/5751017-5/1624-13/16 LH33.034Consult Factory50208-230/460/575937-5/1625-3/8,,Three Phase Portables LH/LHW Series,Three Phase Portables LH/LHW Series
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LB Series,Single Phase Pumps LB Series,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB.png,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",Lb Series:  Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,Technical Info : ModelDischarge Size (in.)Motor Output (HP)Voltage (V)Cable Length (ft.)Diameter (in.)Height (in.)Weight (lbs.) LB-150032110V or 220V507 3/823 5/1672 LB-48022/3110V327 3/811 1/428 LB-480A22/3110V328 3/411 1/430 LB-80021115V or 230V507 3/813 7/1635 LB-800A21115 or 230508 3/423 5/1638 LBT-15002 or 3 2230 or 460 or 575V507 3/823 5/1685 LBT-80021230 or 460 or 575V507 3/813 7/1635,,Single Phase Pumps LB Series,Single Phase Pumps LB Series
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LB(T)-1500,Single Phase Pumps LB Series LB-1500,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB-Series-LB.gif,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.","High chrome semi-open impeller resists wear for adhesive particles. Diode motor protectors prevent stator damage in high amperage or run-dry situations. Up to 70' shut off head Slimline design allows pumps to fit into 8"" pipes.",Model : LBT-1500 Discharge Size (in.) : 2 or 3  Motor Output (HP) : 2 Voltage (V) : 230 or 460 or 575V Cable Length (ft.) : 50 Diameter (in.) : 7 3/8 Height (in.) : 23 5/16 Weight (lbs.) : 85  Lb Series Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,,Single Phase Pumps LB Series LB-1500,Single Phase Pumps LB Series LB-1500
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LB-800,Single Phase Pumps LB Series LB-480,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB-Series-LB- 1.gif,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.","Designed to fit an 8"" pipe. Up to 60' shut off head. Available in 110V and 220V single-phase with 50 foot cables. Double Inside Mechanical Seal With SiC faces provides the longest operational life. Oil Lifter provides lubrication of the seal faces.",Model : LB-800 Discharge Size (in.) : 2 Motor Output (HP) : 1 Voltage (V) : 115V or 230V Cable Length (ft.) : 50 Diameter (in.) : 7 3/8 Height (in.) : 13 7/16 Weight (lbs.) : 35  Lb Series Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,,Single Phase Pumps LB Series LB-480,Single Phase Pumps LB Series LB-480
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LB-480,Single Phase Pumps LB Series LB-480A,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB-Series-LB- 2.gif,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",Urethane Semi Vortex Impeller and elastomer lined pump casing for maximum wear life.,Model : LB-480 Discharge Size (in.) : 2 Motor Output (HP) : 2/3 Voltage (V) : 110V Cable Length (ft.) : 32 Diameter (in.) : 7 3/8 Height (in.) : 11 1/4 Weight (lbs.) : 28  Lb Series Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,,Single Phase Pumps LB Series LB-480A,Single Phase Pumps LB Series LB-480A
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LB-480A,Single Phase Pumps LB Series LB-800,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB-Series-LB- 3.gif,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.","Our advanced EL-1 Relay unit mounted on the side of the pump, eliminates the need for float switches. These sensitive electrodes detect water, turning the pump on and off automatically.",Model : LB-480A Discharge Size (in.) : 2 Motor Output (HP) : 2/3 Voltage (V) : 110V Cable Length (ft.) : 32 Diameter (in.) : 8 3/4 Height (in.) : 11 1/4 Weight (lbs.) : 30  Lb Series Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,,Single Phase Pumps LB Series LB-800,Single Phase Pumps LB Series LB-800
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,LBT-800,Single Phase Pumps LB Series LB-800A,"Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.",E:\IMAGES\ITEMS\product\L\B\Single-Phase-Pumps-LB-Series-LB- 4.gif,"Tsurumi (America), Inc.","Rugged Dewatering Pumps Built To Fit Into 8"" Pipes In 2/3 Hp, 1 Hp, And 2 Hp.","Three-phase pumps complete with double mechanical SIC seals, oil lifters, and durable lightweight materials found in our similar single-phase products. Available in 230 or 460 voltages.",Model : LB-800 Discharge Size (in.) : 2 Motor Output (HP) : 1 Voltage (V) : 115V or 230V Cable Length (ft.) : 50 Diameter (in.) : 7 3/8 Height (in.) : 13 7/16 Weight (lbs.) : 35  Lb Series Top Discharge Provides Maximum Motor Cooling While Allowing Continuous Duty Operation. Available In Single-Phase Or Three-Phase. Pumps Fit Into 8-Inch Pipes.,,Single Phase Pumps LB Series LB-800A,Single Phase Pumps LB Series LB-800A
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,HS Series,Single Phase Pumps HS Series,"Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",E:\IMAGES\ITEMS\product\H\S\Single-Phase-Pumps-HS.png,"Tsurumi (America), Inc.","Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",Hs Series Single-Phase Agitator Pumps Suspend Solids When Pumping Sand And Debris. Available In Manual Or Automatic Operation. Horsepower Ranges From 1/2 Hp To 1 Hp And In 2-Inch Or 3-Inch Discharge Sizes.,Technical Info : ModelDischarge Size (in.)Motor Output (HP)Voltage (V)Cable Length (ft.)Diameter (in.)Height (in.)Weight (lbs.) HS2.4S-622 in.1/2 hp110V or 220V20 ft.10 1/16 (Max. in.)12 15/16 (Max. in.)25 lbs. HS3.75S-613 in.1 hp110V or 220V32 ft12 7/16 (Max. in.)15 1/4 (Max. in.)47 lbs. HSD2.55S-612 in.3/4 hp115V32 ft.9 3/4 in.15 3/8 in.33 lbs. HSZ2.4S-622 in.1/2 hp110V or 220V20 ft.13 1/2 in.17 1/2 in.42 lbs. HSZ3.75S-613 in.1 hp115V or 230V32 ft.13 1/2 in.17 1/2 in.42 lbs.,,Single Phase Pumps HS Series,Single Phase Pumps HS Series
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,HSD2.55S,Single Phase Pumps HS Series HSD2.55S,"Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",E:\IMAGES\ITEMS\product\H\S\Single-Phase-Pumps-HS-Series.gif,"Tsurumi (America), Inc.","Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",Complete special 2 years warranty. Anti-wicking block prevents water incursion. Built-in shaft mounted agitator suspends solids. High Chromium Iron impeller. Ductile Iron Casing. 3/4 HP motor,Hs Series Single-Phase Agitator Pumps Suspend Solids When Pumping Sand And Debris. Available In Manual Or Automatic Operation. Horsepower Ranges From 1/2 Hp To 1 Hp And In 2-Inch Or 3-Inch Discharge Sizes.,,Single Phase Pumps HS Series HSD2.55S,Single Phase Pumps HS Series HSD2.55S
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,HSZ2.4S/3.75S,Single Phase Pumps HS Series HSZ2.4S/3.75S,"Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",E:\IMAGES\ITEMS\product\H\S\Single-Phase-Pumps-HS-Series- 1.gif,"Tsurumi (America), Inc.","Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",Urethane Semi Vortex Impeller For Maximum Durability And Pump Performance. Attached Float Switch For Automatic Operation.,Hs Series Single-Phase Agitator Pumps Suspend Solids When Pumping Sand And Debris. Available In Manual Or Automatic Operation. Horsepower Ranges From 1/2 Hp To 1 Hp And In 2-Inch Or 3-Inch Discharge Sizes.,,Single Phase Pumps HS Series HSZ2.4S/3.75S,Single Phase Pumps HS Series HSZ2.4S/3.75S
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,HS2.4S/3.75S,Single Phase Pumps HS Series HS2.4S/3.75S,"Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",E:\IMAGES\ITEMS\product\H\S\Single-Phase-Pumps-HS-Series- 2.gif,"Tsurumi (America), Inc.","Sand And Trash Handling Pumps With Built In Agitator Available In 1/2 Hp, 3/4 Hp, And 1 Hp.",Built-In Shaft Mounted Agitator Suspends Solids. Urethane Semi Vortex Impeller For Maximum Durability And Pump Performance. Double Inside Mechanical Seal With Sic Faces Provides Longest Operational Life. Oil Lifter Provides Lubrication Of The Seal Faces. (Patent Pending) V-Ring Seal Protector Protects Mechanical Seal From Abrasive Particles.,Hs Series Single-Phase Agitator Pumps Suspend Solids When Pumping Sand And Debris. Available In Manual Or Automatic Operation. Horsepower Ranges From 1/2 Hp To 1 Hp And In 2-Inch Or 3-Inch Discharge Sizes.,,Single Phase Pumps HS Series HS2.4S/3.75S,Single Phase Pumps HS Series HS2.4S/3.75S
2582|23617,Specialty Pumps|Pool and Spa Pump Motors,NK Series,Single Phase Pumps NK Series,Contractors Pumps For High Volume Single Phase Dewatering Applications.,E:\IMAGES\ITEMS\product\N\K\Single-Phase-Pumps-NK.png,"Tsurumi (America), Inc.",Contractors Pumps For High Volume Single Phase Dewatering Applications.,Synthetic Rubber Wear Parts for maximum durability and pump performance. Continuous duty air-filled motor Ductible iron semi-vortex impeller Dual voltage available on NK2-15 model,"Nk Series Heavy Duty, High Head Single-Phase Pumps Available In 110V Or 220V. Optional Agitator Kits Allow Continuous Duty When Pumping Abrasive Materials.  Technical Info : ModelDischarge Size (in.)Motor Output (HP)Voltage (V)Cable Length (ft.)Diameter (in.)Height (in.)Weight (lbs.) NK2-1532110 or 220329 7/1624 1/263.5 NK2-2233220329 7/1624 1/264 NK2-22L33220329 1/426 1/288",,Single Phase Pumps NK Series,Single Phase Pumps NK Series
