category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1207|27839,Drywall Bugle Head|Bugle Head Screws,606,6 x 3/4 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 3/4""",6 x 3/4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,606C,Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Attaches gypsum board to wood studs. (Except 822C & 830C) Attaches double or multi-layered drywall to wood studs.,Attaches gypsum board to wood studs. (Except 822C & 830C) Attaches double or multi-layered drywall to wood studs. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 3/4, Quantity: 15M, Weight: 38 lbs",Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|27839,Drywall Bugle Head|Bugle Head Screws,1031,10 x 3-1/2 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 3-1/2""",10 x 3-1/2 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1031C,Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",Coarse Thread Drywall Philips Bugle Head Screws Type 2
1207|27839,Drywall Bugle Head|Bugle Head Screws,610,6 x 1 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1""",6 x 1 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,611,6 x 1-1/8 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1-1/8""",6 x 1-1/8 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,614,6 x 1-1/4 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1-1/4""",6 x 1-1/4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,612,6 x 1-1/2 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1-1/2""",6 x 1-1/2 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,615,6 x 1-5/8 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1-5/8""",6 x 1-5/8 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,616,6 x 1-3/4 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 1-3/4""",6 x 1-3/4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,620,6 x 2 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 2""",6 x 2 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,624,6 x 2-1/4 Phillips Bugle Head Fine Thread,Attaches gypsum board to light gauge steel. (Except 822 & 830): Attaches double or multi-layered drywall to metal studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606-Fine-Thread-Drywall-Philips-Bugle-Head-Screws.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating",Attaches gypsum board to light gauge steel.,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #6 x 2-1/4""",6 x 2-1/4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1033,10 x 3-3/4 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 3-3/4""",10 x 3-3/4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1040,10 x 4 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 4""",10 x 4 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1041,10 x 4-1/2 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 4-1/2""",10 x 4-1/2 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1050,10 x 5 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 5""",10 x 5 Phillips Bugle Head Fine Thread
1207|27839,Drywall Bugle Head|Bugle Head Screws,1060,10 x 6 Phillips Bugle Head Fine Thread,"Size: 10 x 3-1/2, Quantity: 1M, Weight: 17 lbs.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031-Fine-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,"Phillips Bugle Head, Fine Thread, Phosphate Coating","Attaches gypsum board, foam, insulation to wood.",Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,"Size #10 x 6""",10 x 6 Phillips Bugle Head Fine Thread
1207|20515,Drywall Bugle Head|Drywall Screws,610C,Intercorp 610C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 610C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1, Quantity: 10M, Weight: 30 lbs",Intercorp 610C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,611C,Intercorp 611C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 611C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1-1/8, Quantity: 10M, Weight: 33 lbs",Intercorp 611C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,614C,Intercorp 614C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 614C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1-1/4, Quantity: 8M, Weight: 29 lbs",Intercorp 614C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,612C,Intercorp 612C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 612C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1-1/2, Quantity: 6M, Weight: 23 lbs",Intercorp 612C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,615C,Intercorp 615C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 615C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1-5/8, Quantity: 5M, Weight: 22 lbs",Intercorp 615C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,616C,Intercorp 616C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 616C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 1-3/4, Quantity: 4M, Weight: 20 lbs",Intercorp 616C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,620C,Intercorp 620C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 620C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 2, Quantity: 3.5M, Weight: 19 lbs",Intercorp 620C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,624C,Intercorp 624C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 624C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 6 x 2-1/4, Quantity: 3M, Weight: 18 lbs",Intercorp 624C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,712C,Intercorp 712C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 712C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 7 x 1-1/2, Quantity: 6M, Weight: 33 lbs",Intercorp 712C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,720C,Intercorp 720C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 720C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 7 x 2, Quantity: 3.5M, Weight: 21 lbs",Intercorp 720C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,722C,Intercorp 722C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 722C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 7 x 2-1/2, Quantity: 2.5M, Weight: 20 lbs",Intercorp 722C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,822C,Intercorp 822C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 822C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 8 X 2-1/2, Quantity: 2.5M, Weight: 22 lbs",Intercorp 822C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|27839,Drywall Bugle Head|Bugle Head Screws,830C,Intercorp 830C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Attaches gypsum board to wood studs. (22 & 21) Attaches double or multi-layered drywall to wood studs.,E:\IMAGES\ITEMS\product\6\0\Intercorp-606C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 830C Coarse Thread Drywall Philips Bugle Head Screws Type 1,Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs,,,"Size: 8 X 3, Quantity: 2M, Weight: 21 lbs",Intercorp 830C Coarse Thread Drywall Philips Bugle Head Screws Type 1
1207|20515,Drywall Bugle Head|Drywall Screws,1033C,Intercorp 1033C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 1033C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 3-3/4, Quantity: .8M, Weight: 15 lbs.",Intercorp 1033C Coarse Thread Drywall Philips Bugle Head Screws Type 2
1207|20515,Drywall Bugle Head|Drywall Screws,1040C,Intercorp 1040C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 1040C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 4, Quantity: .8M, Weight: 16 lbs.",Intercorp 1040C Coarse Thread Drywall Philips Bugle Head Screws Type 2
1207|20515,Drywall Bugle Head|Drywall Screws,1041C,Intercorp 1041C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 1041C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 4-1/2, Quantity: .8M, Weight: 12 lbs.",Intercorp 1041C Coarse Thread Drywall Philips Bugle Head Screws Type 2
1207|20515,Drywall Bugle Head|Drywall Screws,1050C,Intercorp 1050C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 1050C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 5, Quantity: .5M, Weight: 13 lbs.",Intercorp 1050C Coarse Thread Drywall Philips Bugle Head Screws Type 2
1207|20515,Drywall Bugle Head|Drywall Screws,1060C,Intercorp 1060C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood.",E:\IMAGES\ITEMS\product\1\0\Intercorp-1031C-Coarse-Thread-Drywall-Philips-Bugle-Head.jpg,Intercorp,Intercorp 1060C Coarse Thread Drywall Philips Bugle Head Screws Type 2,"Attaches gypsum board, foam, insulation to wood. Meets ASTM A 510 for carbon steel manufacturing Meets ASTM C 1002 for attaching gypsum board to steel studs",,,"Size: 10 x 6, Quantity: .5M, Weight: 15 lbs.",Intercorp 1060C Coarse Thread Drywall Philips Bugle Head Screws Type 2
2541|20515,Standard Drywall Screws|Drywall Screws,0QT,Drywall Square Trim Head Screws,Attaches 20 gauge metal track to 20 gauge metal studs.,E:\IMAGES\ITEMS\product\0\Q\Drywall-Square-Trim-Head.jpg,Intercorp,Attaches wood trim to drywall or studs.,Meets ASTM A 510 for carbon steel manufacturing,,,"Size: 6 x 1, Quantity: 10M, Weight: 26 lbs",Drywall Square Trim Head Screws
