category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,303DLX.1616QC,MAG 303DLX The Nailbomber,"303 DLX HEAVY DUTY SHIP HEAD AUGERS 18"" OAL x 15"" Twist Length",E:\IMAGES\ITEMS\product\3\0\MAG-303DLX-The.jpg,Mag-Bit,MAG 303DLX The Nailbomber,"Molybdenum coated for cooler running Cuts nails Manufactured from higher grade steel Glides through wood with less binding, bores faster Ejects chips faster Stays sharper longer No run out, machined on a true center","Molybdenum Coated: Molybdenum cools and lubricates the bit. The bit stays sharper longer because the heat treatment lasts longer. The bit ejects chips and bores faster than ordinary bits and binds less, even in wet or resinous woods. Deeper Lands: For a stronger less flexible bit. Countershark: Bits 5/8” and larger in diameter will accept the Mag-Bit counter bore tools, available in 1-1/2”, 2-1/4” and 3-1/4” diameters. Extensions: Quick Change Shank",,"Size: 1"", MM: 25, Shank Size: 7/16""",MAG 303DLX The Nailbomber
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,303DLX.1816QC,MAG 303DLX The Nailbomber,"303 DLX HEAVY DUTY SHIP HEAD AUGERS 18"" OAL x 15"" Twist Length",E:\IMAGES\ITEMS\product\3\0\MAG-303DLX-The.jpg,Mag-Bit,MAG 303DLX The Nailbomber,"Molybdenum coated for cooler running Cuts nails Manufactured from higher grade steel Glides through wood with less binding, bores faster Ejects chips faster Stays sharper longer No run out, machined on a true center","Molybdenum Coated: Molybdenum cools and lubricates the bit. The bit stays sharper longer because the heat treatment lasts longer. The bit ejects chips and bores faster than ordinary bits and binds less, even in wet or resinous woods. Deeper Lands: For a stronger less flexible bit. Countershark: Bits 5/8” and larger in diameter will accept the Mag-Bit counter bore tools, available in 1-1/2”, 2-1/4” and 3-1/4” diameters. Extensions: Quick Change Shank",,"Size: 1-1/8"", MM: 29, Shank Size: 7/16""",MAG 303DLX The Nailbomber
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,303DLX.2016QC,MAG 303DLX The Nailbomber,"303 DLX HEAVY DUTY SHIP HEAD AUGERS 18"" OAL x 15"" Twist Length",E:\IMAGES\ITEMS\product\3\0\MAG-303DLX-The.jpg,Mag-Bit,MAG 303DLX The Nailbomber,"Molybdenum coated for cooler running Cuts nails Manufactured from higher grade steel Glides through wood with less binding, bores faster Ejects chips faster Stays sharper longer No run out, machined on a true center","Molybdenum Coated: Molybdenum cools and lubricates the bit. The bit stays sharper longer because the heat treatment lasts longer. The bit ejects chips and bores faster than ordinary bits and binds less, even in wet or resinous woods. Deeper Lands: For a stronger less flexible bit. Countershark: Bits 5/8” and larger in diameter will accept the Mag-Bit counter bore tools, available in 1-1/2”, 2-1/4” and 3-1/4” diameters. Extensions: Quick Change Shank",,"Size: 1-1/4"", MM: 32, Shank Size: 7/16""",MAG 303DLX The Nailbomber
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,303DLX.2216QC,MAG 303DLX The Nailbomber,"303 DLX HEAVY DUTY SHIP HEAD AUGERS 18"" OAL x 15"" Twist Length",E:\IMAGES\ITEMS\product\3\0\MAG-303DLX-The.jpg,Mag-Bit,MAG 303DLX The Nailbomber,"Molybdenum coated for cooler running Cuts nails Manufactured from higher grade steel Glides through wood with less binding, bores faster Ejects chips faster Stays sharper longer No run out, machined on a true center","Molybdenum Coated: Molybdenum cools and lubricates the bit. The bit stays sharper longer because the heat treatment lasts longer. The bit ejects chips and bores faster than ordinary bits and binds less, even in wet or resinous woods. Deeper Lands: For a stronger less flexible bit. Countershark: Bits 5/8” and larger in diameter will accept the Mag-Bit counter bore tools, available in 1-1/2”, 2-1/4” and 3-1/4” diameters. Extensions: Quick Change Shank",,"Size: 1-3/8"", MM: 35, Shank Size: 7/16""",MAG 303DLX The Nailbomber
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,303DLX.2416QC,MAG 303DLX The Nailbomber,"303 DLX HEAVY DUTY SHIP HEAD AUGERS 18"" OAL x 15"" Twist Length",E:\IMAGES\ITEMS\product\3\0\MAG-303DLX-The.jpg,Mag-Bit,MAG 303DLX The Nailbomber,"Molybdenum coated for cooler running Cuts nails Manufactured from higher grade steel Glides through wood with less binding, bores faster Ejects chips faster Stays sharper longer No run out, machined on a true center","Molybdenum Coated: Molybdenum cools and lubricates the bit. The bit stays sharper longer because the heat treatment lasts longer. The bit ejects chips and bores faster than ordinary bits and binds less, even in wet or resinous woods. Deeper Lands: For a stronger less flexible bit. Countershark: Bits 5/8” and larger in diameter will accept the Mag-Bit counter bore tools, available in 1-1/2”, 2-1/4” and 3-1/4” diameters. Extensions: Quick Change Shank",,"Size: 1-1/2"", MM: 38, Shank Size: 7/16""",MAG 303DLX The Nailbomber
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.0816,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1/2"", MM: 13, Shank Size: 3/8""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.0916,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 9/16"", MM: 14, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1016,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 5/8"", MM: 16, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1116,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 11/16"", MM: 17, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1216,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 3/4"", MM: 19, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1316,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 13/16"", MM: 21, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1416,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 7/8"", MM: 22, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1516,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 15/16"", MM: 24, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1616,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1"", MM: 25, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.1816,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1-1/8"", MM: 29, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.2016,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1-1/4"", MM: 32, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.2216,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1-3/8"", MM: 35, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,715.2416,MAG 715,"715 REGULAR DUTY SHIP HEAD AUGERS 6"" OAL x 4 "" Twist Length",E:\IMAGES\ITEMS\product\7\1\MAG.jpg,Mag-Bit,MAG 715,High quality ship head auger Machined on a true center Round shank with 3 flats 2 recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page19 for appropriate extensions.",,"Size: 1-1/2"", MM: 38, Shank Size: 1/2""",MAG 715
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0416,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 1/4"", MM: 10, Shank Size: 1/4""Hex",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0516,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 7/16"", MM: 11, Shank Size: 5/16""Hex",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0616,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 3/8"", MM: 10, Shank Size: 3/8""",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0716,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 7/16"", MM: 11, Shank Size: 3/8""",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0816,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 1/2"", MM: 13, Shank Size: 3/8""",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.0916,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 9/16"", MM: 14, Shank Size: 7/16""",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.1016,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 5/8"", MM: 16, Shank Size: 7/16""",MAG 735
1136|24865,Auger - Wood Drill Bits|Wood Drilling Bits,735.1116,MAG 735,"735 REGULAR DUTY SHIP HEAD AUGERS 17"" OAL x 12"" Twist Length",E:\IMAGES\ITEMS\product\7\3\MAG.jpg,Mag-Bit,MAG 735,High quality ship head auger Machined on a true center Hex shank 2 Recesses provided for extensions (MAG 782) Self-feeding screw point Packaged / Bulk program available,"Versatile high quality fast boring general purpose ship head auger bits come with a self-feed screw point for fast, effortless boring. Two recesses in shank to allow for extension set screws (bits over 5/8""). Refer to page 19 for appropriate extensions.",,"Size: 11/16"", MM: 17, Shank Size: 7/16""",MAG 735
