category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
28097,Quik Drive PROSDD Combo Syste,PROSDD,Quik Drive PROSDD Combo System,"PROSDD Combo System includes QDPRO300SG2 attachment, QDPRO200G2 attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, Tool case, choice of Dewalt® or Makita® screwdriver motors.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROSDD-Combo.jpg,Simpson Strong-Tie,"PROSDD Combo System includes QDPRO300SG2 attachment, QDPRO200G2 attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, Tool case, choice of Dewalt® or Makita® screwdriver motors.","PROSDD Combo System Includes:  QDPRO300SG2 attachment QDPRO200G2 attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Choice of DeWalt®, Makita® or Milwaukee® screwdriver motors","Features:  Expanded depth settings for high-density flooring materials Reversible and replaceable non-skid teeth Uniform toenailing and countersink on slick surfaces Sure-grip guide tube increases stability for a broad range of screws Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPRO300SG2 and QDPRO200G2 attachments also available separately  Applications:  Subfloor to wood or steel Wall plates, stair treads, sheathing Decking on decks and docks Fiber-cement siding-to-steel",,Simpson Strong-Tie Quik Drive PROSDD Combo System,Quik Drive PROSDD Combo System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROLDH,Quik Drive PROLDH System,"PROLDH System includes QDPROLDHG2 Auto-feed attachment, Extension for stand-up driving, Quiver for keeping screws at your fingertips, tool case, and Makita screwdriver motor.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROLDH.jpg,Simpson Strong-Tie,"PROLDH System includes QDPROLDHG2 Auto-feed attachment, Extension for stand-up driving, Quiver for keeping screws at your fingertips, tool case, and Makita screwdriver motor.",PROLDH System Includes:  QDPROLDHG2 Auto-feed attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Makita® screwdriver motor,"Features:  Slim profile allows driving in corners Drives fasteners that meet ANSI standards Compact body for reduced weight and easy handling Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPROLDHG2 Attachment also available alone  Applications:  Cement board and fiber-cement board underlayment/backerboard to wood or steel",,Simpson Strong-Tie Quik Drive PROLDH System,Quik Drive PROLDH System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROPP150,Quik Drive PROPP150 System,"PROPP150 System includes QDPROPP150G2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case, and Makita screwdriver motor",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROPP150.jpg,Simpson Strong-Tie,"PROPP150 System includes QDPROPP150G2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case, and Makita screwdriver motor",PROPP150 System Includes:  QDPROPP150G2 Auto-feed attachment Quiver for keeping screws at your fingertips Tool case Makita® screwdriver motor,"Features:  Innovative Precision Placement™ nosepiece allows for easy location of the holes in standing seam metal roofing clips Also safely and efficiently performs steel deck fastening and stitching Auto-feed mechanism provides hands-free screw advancement, eliminating handling of individual screws, cutting installation time in half Collated fastener strips virtually eliminate fastener waste and prevent damage to roof panels from dropped fasteners. Screws available in 4 head styles with 2 levels of corrosion resistance Suitable for panel clips up to 2 1/2"" tall Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPROPP150G2 Attachment also available alone  Applications:  Panel clips for standing-seam roofing (suitable for panel clips up to 2 1/2"" tall) Steel decking to structural steel members and stitching of steel panels at the edges (""side lap"" stitching) Panel flanges for snap-and-seam roofing",,Simpson Strong-Tie Quik Drive PROPP150 System,Quik Drive PROPP150 System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROHX14,Quik Drive PROHX14 System,"PROHX14 System includes QDPROHX14G2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case and Makita screwdriver motor.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROHX14.jpg,Simpson Strong-Tie,"PROHX14 System includes QDPROHX14G2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case and Makita screwdriver motor.","PROHX14 System Includes:  QDPROHX14G2 Auto-feed attachment Lobular hex-drive driver bit (1/4"") Makita® screwdriver motor Quiver for keeping screws at your fingertips Rugged tool box","Features:  Strip collation enables auto-feed fastening of screws with EPMD-backed washers Precise depth adjustment prevents over- and under-driving Drives fasteners for steel-to-wood framing Designed to eliminate skipped screws, reducing screw waste Easy loading keeps work moving Screws available in 10 colors to match popular roofing-panel colors Limited lifetime warranty on attachment, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information) QDPROHX14G2 Attachment also available alone  Applications:  Exposed-fastener metal roofing-to-wood Metal siding-to-wood",,Simpson Strong-Tie Quik Drive PROHX14 System,Quik Drive PROHX14 System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PRORF,Quik Drive PRORF System,"PRORF System includes QDPRORFG2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case, and choice of Makita® screwdriver motors.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PRORF.jpg,Simpson Strong-Tie,"PRORF System includes QDPRORFG2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case, and choice of Makita® screwdriver motors.",PRORF System Includes:  QDPRORFG2 Auto-feed attachment Quiver for keeping screws at your fingertips Tool case Choice of Makita® screwdriver motors,"Features:  Precision depth settings prevent tile breakage Window in guide tube provides visibility to allow exact screw placement Drives fasteners meeting code requirements Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPRORFG2 Attachment also available alone  Applications:  Roofing tiles to wood",,Simpson Strong-Tie Quik Drive PRORF System,Quik Drive PRORF System
27150|24871,Simpson Quik Drive PRO300S Decking System|Electric Screwdrivers,PRO300SRF,Quik Drive PRO300SRF System,"PRO300SRF System includes QDPRO300SRFG2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case and choice of Makita screwdriver motors",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PRO300SRF.jpg,Simpson Strong-Tie,"PRO300SRF System includes QDPRO300SRFG2 Auto-feed attachment, quiver for keeping screws at your fingertips, tool case and choice of Makita screwdriver motors",PRO300SRF System Includes:  QDPRO300SRFG2 Auto-feed attachment Quiver for keeping screws at your fingertips Tool case Choice of Makita® screwdriver motors,"Features:  Precision depth settings prevent tile breakage Window in guide tube provides visibility to allow exact screw placement Drives fasteners meeting code requirements Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPRO300SRFG2 Attachment also available alone  Applications:  Roofing tiles to wood",,Simpson Strong-Tie Quik Drive PRO300SRF System,Quik Drive PRO300SRF System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROHSD60,Quik Drive PROHSD60 System,"PROHSD60 System includes QDHSD60 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case,and choice of Makita screwdriver motors.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROHSD60.jpg,Simpson Strong-Tie,"PROHSD60 System includes QDHSD60 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case,and choice of Makita screwdriver motors.",PROHSD60 System Includes:  QDHSD60 Auto-feed attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Choice of Hitachi® or Makita® screwdriver motors,"Features:  Slim profile allows driving in corners Compact body for reduced weight and easy handling Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDHSD60 Attachment also available alone  Applications:  Truck beds and trailer flooring to steel Wood nailers to structural steel",,Simpson Strong-Tie Quik Drive PROHSD60 System,Quik Drive PROHSD60 System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROHSD75,Quik Drive PROHSD75 System,"PROHSD75 System includes QDHSD75 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case, Makita screwdriver motors.",E:\IMAGES\ITEMS\product\P\R\Simpson-Strong-Tie-Quik-Drive-PROHSD75.jpg,Simpson Strong-Tie,"PROHSD75 System includes QDHSD75 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case, Makita screwdriver motors.",PROHSD75 System Includes:  QDHSD75 Auto-feed attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Choice of Hitachi® or Makita® screwdriver motors,"Features:  Slim profile allows driving in corners Compact body for reduced weight and easy handling Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDHSD75 Attachment also available alone  Applications:  Truck beds and trailer flooring to steel Wood nailers to structural steel",,Simpson Strong-Tie Quik Drive PROHSD75 System,Quik Drive PROHSD75 System
27361|24871,Simpson Fasteners and Quik Drive System|Electric Screwdrivers,PROHX516,Quik Drive PROHX516 System,"PROHX516 System includes QDPROHX516G2 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case, and choice of Makita screwdriver motors.",E:\IMAGES\ITEMS\product\P\R\Quik-Drive-PROHX516.jpg,Simpson Strong-Tie,"PROHX516 System includes QDPROHX516G2 Auto-feed attachment, extension for stand-up driving, quiver for keeping screws at your fingertips, tool case, and choice of Makita screwdriver motors.",PROHX516 System Includes:  QDPROHX516G2 Auto-feed attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Choice of Makita® screwdriver motors,"Features:  Precise depth adjustment prevents over and under driving Compact body for reduced weight and easy handling Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPROHX516G2 Attachment also available alone  Applications:  Cold-formed steel framing Steel decking to structural steel members",,Quik Drive PROHX516 System,Quik Drive PROHX516 System
27314|20372,Simpson Wedge-All Wedge Anchor|Wedge Anchors,Wedge-All,Wedge Anchor,,E:\IMAGES\ITEMS\product\W\e\Simpson-Strong-Tie-Wedge-All-Wedge.jpg,Simpson Strong-Tie,,One piece wrap around clip Threaded end is chamfered for ease of starting nut Most sizes feature full thread for added versatility,"The Wedge-All® wedge anchors are a non-bottom bearing, wedge-style expansion anchor for use in solid concrete or grout-filled concrete masonry. A one-piece clip ensures uniform holding capacity that increases as tension is applied. The threaded stud version is available in eight diameters and multiple lengths. A single size tie-wire version is available for wire supported fixtures. Threaded studs are set by tightening the nut. Tie-wire anchors are set with the claw end of a hammer.",,Simpson Strong-Tie Wedge-All Wedge Anchor,Wedge Anchor
26988|26962,Simpson AT-XP|Concrete Screws,AT-XP10,AT-XP® Adhesive Cartridge System,Fast-Curing Anchoring Adhesive for Cracked and Uncracked Concrete,E:\IMAGES\ITEMS\product\A\T\AT.jpg,Simpson Strong-Tie,Fast-Curing Anchoring Adhesive for Cracked and Uncracked Concrete,"AT-XP adhesive has passed the demanding adverse condition tests of ICC-ES AC308 pertaining to reduced temperature, elevated temperature and long-term creep Code-listed per IAPMO UES ER-263 Can be used under static and seismic loading conditions in both cracked and uncracked concrete Low-odor formula dispenses easily at below-freezing temperatures without the need to warm cartridge Cures in substrate temperatures as low as 14°F in 24 hours or less Easiest hole-cleaning method – no power brushing needed When properly mixed, adhesive will be a teal color for easy identification Available in 9.4 oz., 12.5 oz. and 30 oz. cartridges for jobsite versatility Threaded rod anchoring into concrete Rebar doweling into concrete Suitable for horizontal, vertical and overhead applications","The latest innovation from Simpson Strong-Tie, AT-XP® anchoring adhesive has been formulated for high-strength anchorage of threaded rod and rebar into concrete under a wide range of conditions. AT-XP adhesive dispenses easily in cold or warm environments with little to no odor, and when mixed properly is a teal color for easy post-installation identification. Code-listed per IAPMO UES ER-263 in accordance with ICC-ES AC308 and IBC 2009 requirements for cracked and uncracked concrete in static or seismic conditions, AT-XP anchoring adhesive has demonstrated superior performance in reduced-temperature testing (14°F (-10°C)), has NSF/ Standard 61 certification (43.2 in2/1000 gal), and is made in the USA.",,"Capacity Ounces (Cubic Inches): 9.4 (16.9), Cartridge Type: Coaxial, Carton Qty: 12, Dispensing Tool(s); CDT10S, Mixing Nozzle: AMN19Q",AT-XP® Adhesive Cartridge System
27010|20356,Simpson Short Drop-In|Drop-In Anchors,DIA50S,"1/2"" Short Drop-In Internally Threaded Expansion Shell Anchor",,E:\IMAGES\ITEMS\product\D\I\Short-Drop-In.png,Simpson Strong-Tie,"Drop-in anchors are internally threaded, deformation-controlled expansion anchors with a pre-assembled expander plug, suitable for flush mounting in solid base materials.","Drop-in anchors are internally threaded, deformation-controlled expansion anchors with a pre-assembled expander plug, suitable for flush mounting in solid base materials.  Features: Short length enables shallow embedment that helps avoid drilling into rebar or pre-stressed or post-tensioned cables. Lipped edge enables consistent embedment that contributes to uniform rod lengths and installation into deep and bottomless holes Lipped edge eliminates the need for precisely drilled hole depths Each box includes a setting tool compatible with the anchor to ensure consistent installation ***A ½"" diameter Short Drop-In anchor complements the existing 3/8"" diameter offering for solid and hollow concrete applications.  Material: Carbon steel Finish: Zinc plated   Codes: Factory Mutual 3017082 & Underwriters Laboratories File Ex3605.",,,Rod Size (in.): 1/2,"1/2"" Short Drop-In Internally Threaded Expansion Shell Anchor"
27010|20356,Simpson Short Drop-In|Drop-In Anchors,DIA37S,Short Drop-In Internally Threaded Expansion Shell Anchor,,E:\IMAGES\ITEMS\product\D\I\Short-Drop-In.png,Simpson Strong-Tie,"Drop-in anchors are internally threaded, deformation-controlled expansion anchors with a pre-assembled expander plug, suitable for flush mounting in solid base materials.","Drop-in anchors are internally threaded, deformation-controlled expansion anchors with a pre-assembled expander plug, suitable for flush mounting in solid base materials.  Features: Short length enables shallow embedment that helps avoid drilling into rebar or pre-stressed or post-tensioned cables. Lipped edge enables consistent embedment that contributes to uniform rod lengths and installation into deep and bottomless holes Lipped edge eliminates the need for precisely drilled hole depths Each box includes a setting tool compatible with the anchor to ensure consistent installation ***A ½"" diameter Short Drop-In anchor complements the existing 3/8"" diameter offering for solid and hollow concrete applications.  Material: Carbon steel Finish: Zinc plated   Codes: Factory Mutual 3017082 & Underwriters Laboratories File Ex3605.",,,Rod Size (in.): 3/8,Short Drop-In Internally Threaded Expansion Shell Anchor
27080|24871,Simpson Fasteners - Quik Drive|Electric Screwdrivers,DWF114PS,Quik Drive® Collated Screw - DWF Screw,DWF Screw,E:\IMAGES\ITEMS\product\D\W\QUIK-DRIVE-COLLATED.png,Simpson Strong-Tie,,Bugle head #2 Phillips (Driver bit in each box; replacement bit model BIT2P) Fine threads Sharp point Gray phosphate coating Curved collation,Length: 1 1/4 Screw Size: 6,,Quik Drive® Collated Screw - DWF Screw,Quik Drive® Collated Screw - DWF Screw
27547|27957,Simpson H-TSP Seismic and Hurricane Ties|Specialty Bolts,H2.5A,H/TSP Seismic and Hurricane Ties,Simpson Strong-Tie® hurricane ties provide a positive connection between truss/rafter and the wall of the structure to resist wind and seismic forces. New additions to the line provide even more options.,E:\IMAGES\ITEMS\product\H\2\HTSP-Seismic-and-Hurricane.png,Simpson Strong-Tie,Simpson Strong-Tie® hurricane ties provide a positive connection between truss/rafter and the wall of the structure to resist wind and seismic forces. New additions to the line provide even more options.,,,,"Ga: 18, To Rafters/Truss: 5-8d, To Plates: 2-SS8D, To Studs 5-SS8D",H/TSP Seismic and Hurricane Ties
27150|24871,Simpson Quik Drive PRO300S Decking System|Electric Screwdrivers,PRO200G2M45K,Quik Drive PRO200 System,"Quik Drive Systems are available with a variety of screwdriver motors. The information below will aid in the selection of the right tool for the intended application. Not all motors are available with all systems, reference the appropriate systems page fo",E:\IMAGES\ITEMS\product\P\R\Quik-Drive-PRO200- 1.jpg,Simpson Strong-Tie,Drywall Fastening,"Compact body for reduced weight and easy handling Slim profile allows driving in corners Smooth nose will not mar drywall surface Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information). QDPRO200G2 Attachment also available alone",QDPRO200G2 Auto-feed attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Choice of screwdriver motors,,Makita® 4500 rpm screwdriver motor,Quik Drive PRO200 System
27150|24871,Simpson Quik Drive PRO300S Decking System|Electric Screwdrivers,PRO300SM25K,Quik Drive PRO300S System,Fasten Decking on Decks and Docks,E:\IMAGES\ITEMS\product\P\R\Quik-Drive-PRO300S- 1.jpg,Simpson Strong-Tie,Fasten Decking on Decks and Docks,"Expanded depth settings for high-density flooring materials Reversible and replaceable non-skid teeth Uniform toenailing and countersink on slick surfaces Sure-grip guide tube increases stability for a broad range of screws Limited lifetime warranty on attachment and extension, 1 year limited warranty on screwdriver motors (see specific manufacturer's warranty for more information) QDPRO300SG2 is available alone","QDPRO300SG2 attachment Extension for stand-up driving Quiver for keeping screws at your fingertips Tool case Decking Nose Clip Choice of DeWalt®, Makita® or Milwaukee® screwdriver motor",,Makita 2500 rpm screwdriver motor,Quik Drive PRO300S System
