category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
24975,Jig Saw Blades,12346-5,3X3/8X14 TPI JIGSAW BLADE [5PER PACK],,E:\IMAGES\ITEMS\product\1\2\porter-cable-12346-5-3x38x14-tpi-jigsaw-blade-5per-pack.jpg,Porter Cable,,,Metal cutting hook-shank blades for jig saws,,,3X3/8X14 TPI JIGSAW BLADE [5PER PACK]
24975,Jig Saw Blades,12347-5,1-3/4X1/4X14 1488 JIGSAW BLD BAYONET STYLE [5PER PACK],,E:\IMAGES\ITEMS\product\1\2\porter-cable-12347-5-1-34x14x14-1488-jigsaw-bld-bayonet-style-5per-pack.jpg,Porter Cable,,,Porter-Cable 12347-5 1-3/4-Inch 14 1488 Metal Cutting Hook-Shank Bayonet Saw Blade (5-Pack),,,1-3/4X1/4X14 1488 JIGSAW BLD BAYONET STYLE [5PER PACK]
24975,Jig Saw Blades,12349-5,3X3/8X24 1488 JIGSAW BLADE (5PER PACK),,E:\IMAGES\ITEMS\product\1\2\porter-cable-12349-5-3x38x24-1488-jigsaw-blade-5per-pack.jpg,Porter Cable,,"24 teeth per inch Hook Shank style blade Recommended for use on metal Compatible with a 7349, 7549, 548, 7649 and 97549",,,,3X3/8X24 1488 JIGSAW BLADE (5PER PACK)
24975,Jig Saw Blades,12350-5,1-3/4X1/4X24 1488 JIGSAW BLD [5PER PACK],,E:\IMAGES\ITEMS\product\1\2\porter-cable-12350-5-1-34x14x24-1488-jigsaw-bld-5per-pack.jpg,Porter Cable,,"1-3/4"" Blade length 24 teeth per inch 1/4"" Blade width For use on metal",,,,1-3/4X1/4X24 1488 JIGSAW BLD [5PER PACK]
25012,Routers,892,2-1/4 Peak HP Router Kit,,E:\IMAGES\ITEMS\product\8\9\porter-cable-892-2-14-peak-hp-router-kit.jpg,Porter Cable,,"Soft-starting, 12-amp motor featuring full-time electronic feedback (10,000 - 23,000 RPM) Release the motor, adjust bit height, and clamp the motor from above the router table with 3/16"" hex socket (not included) or model #75301 kit (not included) Motor transitions quickly between fixed base (included), plunge base (8931), and traditional spiral down bases (690 series) Handle-access, dual-position on/off switch with automatic bit-changing lock-""off"" Auto-engaging spindle lock for single hand bit changes Fine depth settings to 1/128"" with micro-adjustment knob Macro-height lever for coarse adjustments and tool-less motor release Free interactive CD-ROM","Specifications                                                                                                                                                           Display SKU                 892                                                               UPC / ISBN                 039404130419                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 13.0000                                                               Condition                 New                                                                           Manufacturer's Warranty                 3 Years                                                               Return Policy                 90 Days                                                               Addl Specs                 Power: 120V AC, 60 Hz Peak HP: 2 1/4 Rated Input Current (Amps): 12 Motor Diameter: 3 1/2"" No-Load Speed (RPM): 10,000 - 23,000 Collets: 1/4"" &amp; 1/2"" Base: Round                                                                                                                            Package Type                 Individual                                                               Power Source                 Electric - Corded",,,2-1/4 Peak HP Router Kit
25009,Router Accessories,42975,"3/8"" Router Collet Assembly",,E:\IMAGES\ITEMS\product\4\2\porter-cable-42975-38-router-collet-assembly.jpg,Porter Cable,,"This 3/8"" Router Collet is compatible with Porter Cable 690 and 890 Series router bases.                 Router Collet for use with 3/8"" Shank Router Bits Compatible with Porter Cable 690 and 890 Series Router Bases","Specifications                                                                                                                                                           Display SKU                 42975                                                               UPC / ISBN                 039404111197                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.2500                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                  Size: 3/8""                                                                                                                            Package Type                 Individual",,,"3/8"" Router Collet Assembly"
19481,Sanding Discs,18001,Standard Hook & Loop Sanding Pad,,E:\IMAGES\ITEMS\product\1\8\porter-cable-18001-standard-hook-loop-sanding-pad.jpg,Porter Cable,,,"Specifications                                                                                                                                                           Display SKU                 18001                                                               UPC / ISBN                 039404114327                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.5000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Size: 6"" Qty. Per Box: 1                                                                                                                            Package Type                 Individual",,,Standard Hook & Loop Sanding Pad
25009,Router Accessories,75361,Conventional Router Base,,E:\IMAGES\ITEMS\product\7\5\porter-cable-75361-conventional-router-base.jpg,Porter Cable,,"Works as a Router Base for Porter Cable Routers 7518, 7519, 7536 Precision machined aluminum","Specifications                                                                                                                                                           Display SKU                 75361                                                               UPC / ISBN                 039404753618                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 5.7000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Material: Machined Aluminum                                                                                                                            Package Type                 Individual",,,Conventional Router Base
19499,Sandpaper Sheets,758001220,Adhesive-Backed Profile Sanding Sheets - 120 Grit,,E:\IMAGES\ITEMS\product\7\5\porter-cable-758001220-adhesive-backed-profile-sanding-sheets-120-grit.jpg,Porter Cable,,Resin coated to resist heat and humidity for longer life Made with aluminum oxide grain Adhesive-backed sanding sheets feature extremely flexible cloth backing and fit all profile pads,"Specifications                                                                                                                                                           Display SKU                 758001220                                                               UPC / ISBN                 039404102072                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 1.0000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Grit: 120 Grit Pack Qty: 20                                                                                                                            Package Type                 Pack",,,Adhesive-Backed Profile Sanding Sheets - 120 Grit
25009,Router Accessories,42048,"1-35/64"" Templet Guide",,E:\IMAGES\ITEMS\product\4\2\porter-cable-42048-1-3564-templet-guide.jpg,Porter Cable,,Template guides are a great guide for a router giving a very controlled cut using a pattern or template. The guide attaches to the router base to keep the bit a specific distance from the template's edge while allowing the bit to cut into the workpiece. Precision machined for added accuracy. Make sure to choose a template guide that has an inner diameter larger than the bit you intend to use. This template guide fits Porter-Cable routers and many other standard routers. Requires 42237 lock nut for installation (sold separately).                Precision-machined steel for accuracy and durability Fits Porter-Cable routers and many standard routers 1-3/8-inch inner diameter 1-35/64-inch outer diameter 17/32-inch long barrel,"Specifications                                                                                                                                                           Display SKU                 42048                                                               UPC / ISBN                 039404102584                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.3000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Inner Diameter: 1 3/8"" Outer Diameter: 1 35/64"" Distance Past Base: 17/32""                                                                                                                            Package Type                 Individual",,,"1-35/64"" Templet Guide"
19493,Sanding Hand Pads,13592,Adhesive-Backed Sanding Pad,,E:\IMAGES\ITEMS\product\1\3\porter-cable-13592-adhesive-backed-sanding-pad.jpg,Porter Cable,,Standard 8-hole replacement pad for use with adhesive-backed sheets and rolls,"Specifications                                                                                                                                                           Display SKU                 13592                                                               UPC / ISBN                 039404115164                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.5000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                                                                                                       Package Type                 Individual",,,Adhesive-Backed Sanding Pad
25012,Routers,6902,1-3/4 HP Single Speed Router Motor (Motor Only) for Models 690 Series Routers,,E:\IMAGES\ITEMS\product\6\9\porter-cable-6902-1-34-hp-single-speed-router-motor-motor-only-for-models-690-series-routers.jpg,Porter Cable,,"Replacement motor for Router Model 690  Series Bases Compatible with Models 690LR, 9690LR and 693LRPK 10 Amps, AC only 27,500 rpm Speed range Precision machined aluminum motor housing  100% sealed ball bearings","Specifications                                                                                                                                                           Display SKU                 6902                                                               UPC / ISBN                 039404069023                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 5.0000                                                               Condition                 New                                                                           Manufacturer's Warranty                 5 Years                                                               Return Policy                 30 Days                                                               Addl Specs                  No Load Speed: 27,500 RPM Fits: 690 Series Router Bases                                                                                                                            Package Type                 Individual                                                               Power Source                 Electric - Corded",,,1-3/4 HP Single Speed Router Motor (Motor Only) for Models 690 Series Routers
25012,Routers,7538,Speedmatic 3-1/4 Peak HP Plunge Router,,E:\IMAGES\ITEMS\product\7\5\porter-cable-7538-speedmatic-3-14-peak-hp-plunge-router.jpg,Porter Cable,,"15 Amps, AC only 1/2"" collet 21,000 RPM with soft start Unique design pus bottom bearing closer to work fro minimum bit run-out and vibration Auto-release collet system ends ""frozen"" bits Depth rod, and 6 position stop turret 3"" plunge range with fully enclosed springs Precision machined aluminum motor housing &amp; base 100% sealed ball bearings","Specifications                                                                                                                                                           Display SKU                 7538                                                               UPC / ISBN                 039404075383                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 20.7500                                                               Condition                 New                                                                           Manufacturer's Warranty                 3 Years                                                               Return Policy                 90 Days                                                               Addl Specs                 Power: 120 VAC, 25-60 HZ Base Dia.: 7"" Net Weight: 17 1/4 lbs. Peak HP: 3 1/4 Motor Amps: 15 Speed RPM: 21,000 with soft-start Collets: Standard: 1/2""Available: 1/4"" &amp; 3/8"" Plunging Depth: 3"" Height: 13 1/8"" Max. Width: 11 1/4""                                                                                                                            Package Type                 Individual                                                               Power Source                 Electric - Corded",,,Speedmatic 3-1/4 Peak HP Plunge Router
19481,Sanding Discs,13900,Standard Adhesive-Back Replacement Sanding Pad,,E:\IMAGES\ITEMS\product\1\3\porter-cable-13900-standard-adhesive-back-replacement-sanding-pad.jpg,Porter Cable,,"Get full use out of your Porter Cable Random Orbit Sander with this Standard Adhesive-Back Replacement Sanding Pad (13900). It's 5"" in diameter.                 5"" diameter For 332 Random Orbit Sander","Specifications                                                                                                                                                           Display SKU                 13900                                                               UPC / ISBN                 039404111210                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.5000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                  Size: 5 Inches                                                                                                                            Package Type                 Individual",,,Standard Adhesive-Back Replacement Sanding Pad
19481,Sanding Discs,16000,Standard Adhesive-Back Replacement Sanding Pad,,E:\IMAGES\ITEMS\product\1\6\porter-cable-16000-standard-adhesive-back-replacement-sanding-pad.jpg,Porter Cable,,,"Specifications                                                                                                                                                           Display SKU                 16000                                                               UPC / ISBN                 039404109767                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.5000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Size: 6"" Qty. Per Box: 1                                                                                                                            Package Type                 Individual",,,Standard Adhesive-Back Replacement Sanding Pad
24894,Electric Sanders,7800,4.7 Amp Drywall Sander with Dust Collection,,E:\IMAGES\ITEMS\product\7\8\porter-cable-7800-47-amp-drywall-sander-with-dust-collection- 2.jpg,Porter Cable,,"This Variable Speed Drywall Sander from Porter Cable has built-in, 13' dust collection hose. A brush-type skirt that surrounds the sanding pad to prevent gouging of wall joints. (7800)                 Variable-speed dial (1,400 - 2,000 RPM) Built-in dust collection hose 1-1/4"" vacuum hose is 13' long so that large areas can be sanded in one set up","Specifications                                                                                                                                                           Display SKU                 7800                                                               UPC / ISBN                 039404078001                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 18.0000                                                               Condition                 New                                                               Product Weight (lbs.)                 8.50 Pounds                                                               Manufacturer's Warranty                 3 Years                                                               Return Policy                 90 Days                                                               Addl Specs                  Power: 120 VAC, 60 HZ Motor Amps: 4.7 Amp AC Only Speed: Variable 1,400-2,000 RPM Pad Size: 8-7/8 Inches Pad Type: Foam-Backed Pad Mount: Compression Type Length: 62 Inches                                                                                                                            Package Type                 Individual                                                               Power Source                 Electric - Corded",,,4.7 Amp Drywall Sander with Dust Collection
25009,Router Accessories,698,Router Table,,E:\IMAGES\ITEMS\product\6\9\porter-cable-698-router-table.jpg,Porter Cable,,"Woodwork with ease using this Router Table Porter Cable (698). Its 12-7/8"" leg height allows the use of 1-3/4 HP to 3-1/4 HP router motors. The machined aluminum table has a cast-in lip to support extensions. It boasts a quick adjust split fence design with independently adjustable halves. Plus, the dust collection hood is sized for a 2-1/2"" hose.                 12-7/8"" leg height allows use of 1-3/4 HP to 3-1/4 HP router motors Machined aluminum table with cast-in lip to support extensions 20 Amp lockable key-type switch. Quick adjust split fence design with independently adjustable halves Multiple starting pin locations Large 3-5/8"" table hole size allows use of 3-1/2"" diameter router bits Dust collection hood sized for 2-1/2"" hose","Specifications                                                                                                                                                           Display SKU                 698                                                               UPC / ISBN                 039404006981                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 39.0000                                                               Condition                 New                                                               Product Weight (lbs.)                 37.50000 Pounds                                                               Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                  Table Size: 19-3/4 Inches x 16-3/4 Inches Table Leg Height: 12-7/8 Inches Miter Gauge Slot: 3/4 Inch                                                                                                                            Package Type                 Individual",,,Router Table
19487,Sanding Belts,712400805,"2-1/2"" X 14"" 80 Grit Sanding Belts (5 Pack)",,E:\IMAGES\ITEMS\product\7\1\porter-cable-712400805-2-12-x-14-80-grit-sanding-belts-5-pack.jpg,Porter Cable,,General Purpose Sandpaper Belts Five sandpaper belts to a pack These sandpaper belts fit the Porter Cable 371K Belt Sander,"Specifications                                                                                                                                                           Display SKU                 712400805                                                               UPC / ISBN                 885911052429                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.3000                                                               Belt Length                 14 Inches                                                               Belt Width                 2-1/2 Inches                                                                                       Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Grit: 80 Width: 2-1/2"" Length: 14""                                                                                                                            Package Type                 Pack",,,"2-1/2"" X 14"" 80 Grit Sanding Belts (5 Pack)"
28000,Polishing Pads,18007,Hook and Loop Lambs Wool Polishing Pad,,E:\IMAGES\ITEMS\product\1\8\porter-cable-18007-hook-and-loop-lambs-wool-polishing-pad.jpg,Porter Cable,,,"Specifications                                                                                                                                                           Display SKU                 18007                                                               UPC / ISBN                 039404114358                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.5000                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Size: 6""                                                                                                                            Package Type                 Individual",,,Hook and Loop Lambs Wool Polishing Pad
28124,Fastening Pins,5562,"""20"" Face Frame Biscuits (100 Pack)",,E:\IMAGES\ITEMS\product\5\5\porter-cable-5562-20-face-frame-biscuits-100-pack.jpg,Porter Cable,,Re-usable container is the easy convenient way to use and store your biscuits,"Specifications                                                                                                                                                           Display SKU                 5562                                                               UPC / ISBN                 039404111166                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.7500                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 # in Tube: 100                                                                                                                            Package Type                 Pack",,,"""20"" Face Frame Biscuits (100 Pack)"
24894,Electric Sanders,382,"5"" 1.9 Amp Random Orbit Sander",,E:\IMAGES\ITEMS\product\3\8\porter-cable-382-5-19-amp-random-orbit-sander.jpg,Porter Cable,,"The Porter Cable 382 5"" Random Orbit Sander provides maximum speed  for smooth sanding finishes and is specially designed to reduce fatigue.  The Random Orbit Sander features a dust-sealed switch to extend switch  life. The Porter Cable Random Orbit Sander accepts 5"", 8-hole hook and loop paper and includes a 100 percent sealed ball-bearing construction.                 Maximum sanding speed for smooth finishes Controlled Finishing System maintains controllable pad speed Dual-plane counter-balanced fan reduces fatigue Dust-sealed switch 100 percent sealed ball-bearing construction Accepts 5"", 8-hole hook and loop paper","Specifications                                                                                                                                                           Display SKU                 382                                                               UPC / ISBN                 885911210324                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 4.0000                                                               Condition                 New                                                                           Manufacturer's Warranty                 3 Years                                                               Return Policy                 90 Days                                                               Addl Specs                  Amps: 1.9 Amps Orbits/Minute: 12,000 opm Pad: 5 Inches, 8 hole Abrasive Type: Hook and Loop Length: 11 Inches Width: 5 Inches Height: 5.5 Inches Shipping Weight: 4 Pounds                                                                                                                            Package Type                 Individual                                                               Power Source                 Electric - Corded",,,"5"" 1.9 Amp Random Orbit Sander"
19481,Sanding Discs,13901,"5"" Quicksand 5 Hole Adhesive-Back Sanding Disc for #334",,E:\IMAGES\ITEMS\product\1\3\porter-cable-13901-5-quicksand-5-hole-adhesive-back-sanding-disc-for-334.jpg,Porter Cable,,Fits Porter Cable 334 random orbit sander Accepts 5-inch adhesive-back sandpaper discs with five holes Also converts models 333 and 333VS random orbit sanders for use with five hole adhesive-back paper,"Specifications                                                                                                                                                           Display SKU                 13901                                                               UPC / ISBN                 039404111227                                                               Brand                 Porter Cable                                                                                       Shipping Weight                 0.2500                                                               Condition                 New                                                                           Manufacturer's Warranty                 Product Defects Only                                                               Return Policy                 Unopened Only, 30 Days                                                               Addl Specs                 Diameter: 5"" Holes: 5                                                                                                                            Package Type                 Individual",,,"5"" Quicksand 5 Hole Adhesive-Back Sanding Disc for #334"
