store,websites,attribute_set,Type,category_ids,category_names,48WS_product_id,sku,has_options,name,Group_Name,meta_title,meta_description,Image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,manufacturer_url,price,special_price,cost,weight,manufacturer,manufacturer_id,color,status,visibility,tax_class_id,enable_googlecheckout,is_recurring,description,short_description,summary,upc,size_info,meta_keyword,custom_layout_update,news_from_date,news_to_date,special_from_date,special_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"2484|23276","Rope|Ropes",306164,"TWPY101200",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy101200-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy101200-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy101200-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY101200-3-strand-yellow-polypropylene-rope,erin-rope-TWPY101200-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.3125, Length in in.: 1200, Minimum Break Strength in lbs.: 1710, Approximate Density lbs./100 ft.: 2","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306165,"TWPY120100",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy120100-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy120100-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy120100-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY120100-3-strand-yellow-polypropylene-rope,erin-rope-TWPY120100-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 100, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306166,"TWPY120300",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy120300-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy120300-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy120300-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY120300-3-strand-yellow-polypropylene-rope,erin-rope-TWPY120300-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 300, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306167,"TWPY120600",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy120600-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy120600-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy120600-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY120600-3-strand-yellow-polypropylene-rope,erin-rope-TWPY120600-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 600, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306168,"TWPY121200",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy121200-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy121200-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy121200-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY121200-3-strand-yellow-polypropylene-rope,erin-rope-TWPY121200-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 1200, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306169,"TWPY122400",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy122400-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy122400-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy122400-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY122400-3-strand-yellow-polypropylene-rope,erin-rope-TWPY122400-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 2400, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306170,"TWPY123600",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy123600-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy123600-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy123600-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY123600-3-strand-yellow-polypropylene-rope,erin-rope-TWPY123600-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.375, Length in in.: 3600, Minimum Break Strength in lbs.: 2440, Approximate Density lbs./100 ft.: 3","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306171,"TWPY160100",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy160100-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy160100-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy160100-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY160100-3-strand-yellow-polypropylene-rope,erin-rope-TWPY160100-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.5, Length in in.: 100, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 5","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306172,"TWPY160300",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy160300-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy160300-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy160300-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY160300-3-strand-yellow-polypropylene-rope,erin-rope-TWPY160300-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.5, Length in in.: 300, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 5","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306173,"TWPY160600",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy160600-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy160600-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy160600-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY160600-3-strand-yellow-polypropylene-rope,erin-rope-TWPY160600-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.5, Length in in.: 600, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 5","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
admin,base,Default,simple,"2484|23276","Rope|Ropes",306174,"TWPY161200",,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope","",/\T\W\erin-rope-twpy161200-3-strand-yellow-polypropylene-rope.jpg,/\T\W\erin-rope-twpy161200-3-strand-yellow-polypropylene-rope.jpg,http://www.48ws.com/images/product/T/W/erin-rope-twpy161200-3-strand-yellow-polypropylene-rope.jpg,erin-rope-TWPY161200-3-strand-yellow-polypropylene-rope,erin-rope-TWPY161200-3-strand-yellow-polypropylene-rope,,No layout updates.,Block after Info Column,,"3 Strand Yellow Polypropylene Rope","3 Strand Yellow Polypropylene Rope",Use config,"http://www.erinrope.com/twistedstrand.html",0,,,0,"Erin Rope",1329,,Enabled,"Catalog, Search",Taxable Goods,Yes,No,"","<br><li>Premium grade U.V. stabilized polypropylene fiber: versatile, economical, lightweight, floats.</li>","","","Diameter: 0.5, Length in in.: 1200, Minimum Break Strength in lbs.: 3780, Approximate Density lbs./100 ft.: 5","3 Strand Yellow Polypropylene Rope",,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,,0,simple,,
