category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1001,"700R 1/2"" - 2"" Rigid Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1001-700r-12-2-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1/2"" - 1-1/4"" Rigid and IMC support roller","700R 1/2"" - 2"" Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1401,"700R 1/2"" - 2"" Rigid Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1401-700r-12-2-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1/2"" - 2"" Rigid bending shoe","700R 1/2"" - 2"" Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1002,"700R 1/2"" - 2"" Rigid Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1002-700r-12-2-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 4; Description: 1/2"" - 2"" Rigid support roller","700R 1/2"" - 2"" Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1501,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1501-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 1; Description: 1/2"" - 1-1/4"" EMT bending shoe","700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1003,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1003-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 2; Description: 1/2"" - 1-1/4"" EMT support unit","700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1601-12,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1601-12-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1-1/2"" EMT bending shoe","700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1701-12,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1701-12-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 4; Description: 2"" EMT bending shoe","700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1100-12,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1100-12-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 5; Description: 1-1/2"" - 2"" EMT support roller unit","700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,8-0501-12-EMT,"700E 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\8\0\current-tools-8-0501-12-emt-700e-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,Item Number: not shown; Description: Metal storage box,"700E 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1601-1-12,"700ES 1 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1601-1-12-700es-1-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1-1/2"" EMT bending shoe","700ES 1 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1701-1-12,"700ES 1 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1701-1-12-700es-1-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 4; Description: 2"" EMT bending shoe","700ES 1 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1100-1-12,"700ES 1 1/2"" to 2"" EMT Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1100-1-12-700es-1-12-to-2-emt-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 5; Description: 1-1/2"" - 2"" EMT support roller unit","700ES 1 1/2"" to 2"" EMT Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1801-1-12,"700I 1 1/2"" to 2"" IMC Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1801-1-12-700i-1-12-to-2-imc-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 1; Description: 1-1/2"" IMC bending shoe","700I 1 1/2"" to 2"" IMC Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,398,"700I 1 1/2"" to 2"" IMC Shoe Group",,E:\IMAGES\ITEMS\product\3\9\current-tools-398-700i-1-12-to-2-imc-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 2; Description: 2"" IMC bending shoe","700I 1 1/2"" to 2"" IMC Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1200,"700I 1 1/2"" to 2"" IMC Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1200-700i-1-12-to-2-imc-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1-1/2"" and 2"" IMC support roller unit","700I 1 1/2"" to 2"" IMC Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,8-0501-1-12,"700I 1 1/2"" to 2"" IMC Shoe Group",,E:\IMAGES\ITEMS\product\8\0\current-tools-8-0501-1-12-700i-1-12-to-2-imc-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,Item Number: not shown; Description: Metal storage box,"700I 1 1/2"" to 2"" IMC Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,36923,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group",,E:\IMAGES\ITEMS\product\3\6\current-tools-36923-700p-12-2-40mil-pvc-coated-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 1; Description: 1/2"" - 1-14"" PVC coated Rigid bending shoe","700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1004,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1004-700p-12-2-40mil-pvc-coated-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 2; Description: 1/2"" - 1-14"" PVC coated Rigid support roller","700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,73447,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group",,E:\IMAGES\ITEMS\product\7\3\current-tools-73447-700p-12-2-40mil-pvc-coated-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 3; Description: 1-1/2"" and 2"" PVC coated Rigid bending shoe","700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,2-1005,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group",,E:\IMAGES\ITEMS\product\2\1\current-tools-2-1005-700p-12-2-40mil-pvc-coated-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,"Item Number: 4; Description: 1-1/2"" and 2"" PVC support Rigid support roller","700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group"
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,8-0501-12-PVC,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group",,E:\IMAGES\ITEMS\product\8\0\current-tools-8-0501-12-pvc-700p-12-2-40mil-pvc-coated-rigid-shoe-group.jpg,Current Tools,All shoes and roller supports will fit Greenlee® 555® Electric Bender*,,,,Item Number: not shown; Description: Metal storage box,"700P 1/2"" - 2"" 40mil PVC Coated Rigid Shoe Group"
59|21369,Heaters|Band Heaters,450,"450 PVC Heater for 1/2"" - 2""",,E:\IMAGES\ITEMS\product\4\5\current-tools-450-450-pvc-heater-for-12-2.jpg,Current Tools,,Full length door allows easy loading and removal of PVC conduit Manual operation 115 vac-1700 watts - 15 amps Lighted ON/OFF switch Highly reflective interior for even heating Includ,,,"Electric Heater for 1/2"" - 2"" PVC conduit","450 PVC Heater for 1/2"" - 2"""
59|21369,Heaters|Band Heaters,451,"451 PVC Heater for 1/2"" - 4""",,E:\IMAGES\ITEMS\product\4\5\current-tools-451-451-pvc-heater-for-12-4.jpg,Current Tools,,Durable wheels for maximum mobility Full length door allows easy loading and removal of PVC conduit Manual operation 120 vac - 2300 watts - 20 amps Lighted ON/OFF switch Highly refle,,,"Electric Heater for 1/2"" - 2"" PVC conduit Dimensions - 9"" width x 12 3/4"" height x 56 7/8"" length","451 PVC Heater for 1/2"" - 4"""
59|21369,Heaters|Band Heaters,452,"452 PVC Heater for 1/2"" - 6""",,E:\IMAGES\ITEMS\product\4\5\current-tools-452-452-pvc-heater-for-12-6.jpg,Current Tools,,Durable wheels for maximum mobility Double doors allow heating of shorter lengths of PVC conduit with one door open Manual Operation 230 vac - 6400 watts - 28 amps Power indicator light,,,"Manual Electric Heater for 1/2"" - 6"" PVC conduit Dimensions - 12"" width x 16 1/4"" height x 79 1/4"" length","452 PVC Heater for 1/2"" - 6"""
59|21369,Heaters|Band Heaters,453,"453 PVC Heater for 1/2"" - 6"" Auto Rotate",,E:\IMAGES\ITEMS\product\4\5\current-tools-453-453-pvc-heater-for-12-6-auto-rotate.jpg,Current Tools,,Includes drive to automatically rotate the conduit for even heating Durable wheels for maximum mobility Double doors allow heating of shorter lengths of PVC conduit with one door open 230 vac - 6400 watts - 2,,,"Auto Rotate Electric Heater for 1/2"" - 6"" PVC conduit Dimensions - 12"" width x 16 1/4"" height x 79 1/4"" length","453 PVC Heater for 1/2"" - 6"" Auto Rotate"
59|21369,Heaters|Band Heaters,441,PVC Heating Blankets,,E:\IMAGES\ITEMS\product\4\4\current-tools-441-pvc-heating-blankets.jpg,Current Tools,,"Fast, economical way to heat PVC Conduit for bending Contains built-in stiffeners to hold blanket tightly against conduit surfaces Straps hold blanket in place while heating All models are 120 vac",,,"PVC Heating Blanket for 1/2"" to 1 1/2"" Dimensions - 7 1/2"" x 18"" (300 watts/2.50 amps)",PVC Heating Blankets
59|21369,Heaters|Band Heaters,442,PVC Heating Blankets,,E:\IMAGES\ITEMS\product\4\4\current-tools-442-pvc-heating-blankets.jpg,Current Tools,,"Fast, economical way to heat PVC Conduit for bending Contains built-in stiffeners to hold blanket tightly against conduit surfaces Straps hold blanket in place while heating All models are 120 vac",,,"PVC Heating Blanket for 2"" to 3"" Dimensions - 11 1/4"" x 25"" (690 watts/5.75 amps)",PVC Heating Blankets
59|21369,Heaters|Band Heaters,443,PVC Heating Blankets,,E:\IMAGES\ITEMS\product\4\4\current-tools-443-pvc-heating-blankets.jpg,Current Tools,,"Fast, economical way to heat PVC Conduit for bending Contains built-in stiffeners to hold blanket tightly against conduit surfaces Straps hold blanket in place while heating All models are 120 vac",,,"PVC Heating Blanket for 3 1/2"" to 4""  Dimensions - 14 3/8"" x 36"" (1120 watts/9.33 amps)",PVC Heating Blankets
2358|24382,PVC Fittings|PVC Pipe Fittings,460,PVC Plug Kits,,E:\IMAGES\ITEMS\product\4\6\current-tools-460-pvc-plug-kits.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"2"" - 4"" Plug Kit - Each size consists of 2 each plugs for 2"", 2 1/2"", 3"" and 3 1/2"", 4"", 5"", 6""",PVC Plug Kits
2358|24382,PVC Fittings|PVC Pipe Fittings,461,PVC Plug Kits,,E:\IMAGES\ITEMS\product\4\6\current-tools-461-pvc-plug-kits.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"2"" - 6"" Plug Kit - Each size consists of 2 each plugs for 2"", 2 1/2"", 3"" and 3 1/2"", 4"" 5"", 6""",PVC Plug Kits
2358|24382,PVC Fittings|PVC Pipe Fittings,46-2,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-2-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 2""",PVC Plugs
2358|24382,PVC Fittings|PVC Pipe Fittings,46-2.5,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-25-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 2 1/2""",PVC Plugs
2358|24382,PVC Fittings|PVC Pipe Fittings,46-3,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-3-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 3"" - 3-1/2""",PVC Plugs
2358|24382,PVC Fittings|PVC Pipe Fittings,46-4,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-4-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 4""",PVC Plugs
2358|24382,PVC Fittings|PVC Pipe Fittings,46-5,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-5-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 5""",PVC Plugs
2358|24382,PVC Fittings|PVC Pipe Fittings,46-6,PVC Plugs,,E:\IMAGES\ITEMS\product\4\6\current-tools-46-6-pvc-plugs.jpg,Current Tools,,Plugs reduce heating time by trapping hot air inside PVC conduit Plugs help prevent conduit from collapsing while making the bend,,,"Size: 6""",PVC Plugs
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,454,PVC Conduit Support Stand,,E:\IMAGES\ITEMS\product\4\5\current-tools-454-pvc-conduit-support-stand.jpg,Current Tools,,"Supports PVC conduit while heating when using 452 or 453 PVC Heaters Height adjustment range 7 1/4"" – 10""",,,PVC Conduit Support Stand,PVC Conduit Support Stand
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-1,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-1-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 1; Description: Carriage with vise; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-2,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-2-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 2; Description: Hand crank unit; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-3,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-3-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 3; Description: Rest plate; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-4,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-4-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 4; Description: Idler unit; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-5-280,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-5-280-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 5; Description: Leg support; Qty.: 2,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-6-280,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-6-280-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 6; Description: Legs; Qty.: 4,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-7-280,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-7-280-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: 7; Description: Magnetic protractor; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-8,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-8-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,"Item Number: 8; Description: Support pin (1-1/2"" is standard); Qty.: 2",280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,104-280,280 Bending Table Accessories,,E:\IMAGES\ITEMS\product\1\0\current-tools-104-280-280-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,Item Number: not shown; Description: Storage box; Qty.: 1,280 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280280,280 Bending Table,,E:\IMAGES\ITEMS\product\2\8\current-tools-280280-280-bending-table.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 885, 884, 883, 880, 777 and Ensley® Model E-125 Conduit Benders*",,,"For use with Greenlee® No. 885, 884, 883, 880,777 and Ensley No. E-125 conduit benders",280 Bending Table
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,281-1,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-281-1-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 1; Description: Carriage with vise; Qty.: 1,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,281-2,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-281-2-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 2; Description: Bender mount unit; Qty.: 1,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,281-3,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-281-3-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 3; Description: Ram positioning unit; Qty.: 1,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-5-281,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-5-281-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 4; Description: Leg support; Qty.: 2,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-6-281,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-6-281-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 5; Description: Legs; Qty.: 4,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,280-7-281,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-280-7-281-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 6; Description: Magnetic protractor; Qty.: 1,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,281-4-281,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-281-4-281-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 7; Description: Pump mounting hardware; Qty.: 4,281 Bending Table Accessories
1186|27907,Conduit Benders|Electric Conduit Bender Accessories,281-5,281 Bending Table Accessories,,E:\IMAGES\ITEMS\product\2\8\current-tools-281-5-281-bending-table-accessories.jpg,Current Tools,,"Keeps bender off of the floor and at a comfortable working height Fast, easy set-up Reduces operator fatigue For use with Greenlee® Models 881 and 881 CamTrack® Benders*",,,Item Number: 8; Description: Conduit clamps; Qty.: 4,281 Bending Table Accessories
